GeneID	GSM1122673	GSM1122674	GSM1122675	GSM1122676	GSM1122677	GSM1122678
105374123	0	0	0	0	0	0
105374124	0	0	0	0	0	1
5523	587	545	500	639	738	709
107986135	2	2	3	12	6	5
55167	7249	6177	6110	4624	4613	5327
5096	12334	11750	10593	8219	9053	9687
10274	8215	7491	6746	6892	7640	8082
80723	126	110	105	181	242	168
101927597	446	401	275	394	466	336
4690	3599	3086	2904	2662	2761	2775
107986136	700	653	566	538	557	585
53833	47	45	32	58	48	34
105374126	0	0	0	0	0	0
8403	0	0	0	0	0	0
100507274	0	0	0	0	0	0
51208	1	2	3	0	0	0
105374127	0	2	4	0	0	0
105374128	4	2	1	5	1	1
199221	69	49	56	51	33	33
51146	0	0	0	1	0	2
51163	3646	3102	2838	1716	1635	1705
25852	14204	12133	11723	9407	9622	8919
347736	1277	901	1014	1028	873	857
22808	515	394	218	352	491	238
105374129	0	1	0	1	0	0
83850	30	9	29	22	17	13
80321	2052	1779	1960	1634	1429	2075
55179	1485	1167	1131	1072	1028	1089
5291	18365	17066	13237	13959	14714	10858
103344930	0	0	0	0	2	0
668	12	11	13	15	21	18
401089	5	3	1	6	1	4
729627	0	0	0	0	0	0
389151	0	0	0	0	0	0
389152	0	0	0	1	0	0
60467	1	0	0	0	0	0
140464	0	0	0	0	0	0
56945	4645	4358	4086	3803	4323	4813
9276	27655	25328	20935	22430	27587	23898
100507291	147	145	125	175	187	179
5948	0	3	1	1	2	0
5947	7	9	3	18	16	8
349565	2522	2362	2057	1496	1349	1457
64084	9	7	12	24	40	21
105374132	0	0	0	0	0	0
101927808	0	0	0	0	0	1
102724068	0	0	0	1	0	1
287015	0	0	2	0	0	0
55186	9484	6972	8204	10576	10605	10912
92369	9	10	1	2	2	1
92370	107	71	82	83	78	53
253461	4166	3603	3097	3887	5832	4021
5922	3993	3110	2525	3940	5231	3393
646730	0	0	0	0	0	0
9616	4845	4273	4617	5254	6778	6837
131890	5	4	4	2	3	2
105374134	0	0	0	0	0	0
483	11082	11163	9401	6944	8875	7896
7029	15093	11694	14177	11973	11010	12578
256356	1614	1215	1022	1050	802	709
54464	9640	7142	7139	8722	8359	8167
545	5995	4707	4314	3062	2823	3292
5357	1295	1319	1036	502	398	478
105374136	0	0	0	0	0	2
7220	368	310	371	301	307	273
26577	3	8	2	10	7	6
100507389	0	0	0	0	0	0
344838	1	2	1	1	0	0
101927832	8	8	11	15	11	9
100289361	50	34	49	49	44	58
23350	21619	18033	20919	15002	14130	20222
105374138	1	0	0	0	0	1
9435	7800	7786	3400	5070	6606	2879
105374137	7	2	2	4	7	4
285195	3106	3130	3238	5889	7767	5814
100885796	1	0	0	2	3	0
102724120	2	1	0	2	2	2
205428	7802	5889	7603	5932	8254	8120
105374140	47	24	33	137	91	87
105374139	0	0	0	0	0	0
105374141	0	0	0	0	0	0
105374142	0	0	0	0	0	0
105374143	0	0	0	0	0	0
105374144	0	0	0	0	1	0
107986138	0	0	0	0	0	0
109729161	1	1	2	1	8	6
5352	3825	3144	4373	6549	7675	7630
105374145	6	5	8	10	8	10
57088	540	522	522	869	1134	1109
57047	12	1	6	6	8	17
5359	7576	6735	5545	7176	9161	8002
389158	0	0	0	0	1	0
101927866	0	0	0	0	0	0
112268449	0	0	0	0	0	0
84107	0	0	0	0	0	1
7545	0	0	0	0	0	0
440982	0	0	0	0	0	0
102724145	0	0	0	1	0	0
100507461	0	0	0	0	0	0
105374146	0	0	0	0	0	0
105374149	3	1	2	0	0	2
105374148	12	2	8	5	0	6
105374147	13	13	6	3	4	4
105374150	20	24	17	7	11	8
185	150	204	75	20	31	11
1360	83	125	113	40	98	58
1359	57190	60966	59787	35397	67478	47410
107986045	15	15	5	23	35	21
2992	7351	7009	6800	7867	10773	11160
6596	18945	13317	14070	10900	9939	9752
100873945	429	295	303	255	226	225
84343	5221	4352	4223	4024	4612	4787
1356	553	367	416	402	499	509
101927942	0	0	2	2	2	4
107986140	11	2	10	2	1	6
116441	4	2	4	0	4	4
4071	157	54	214	180	77	399
100874091	0	0	1	2	2	6
105374151	0	0	0	0	0	1
7104	0	1	0	0	0	0
25937	215	43	80	351	171	152
100128025	4	4	0	3	3	3
51122	4707	3425	4233	3030	3100	3415
389161	5	2	0	3	4	5
11342	5646	4735	5171	8034	10421	9501
105374152	20	30	27	55	39	33
5217	119	65	90	118	81	107
646903	0	1	0	4	3	1
653659	2948	2947	2621	2557	3135	3193
105374153	0	0	0	1	0	0
107986046	1	1	0	1	1	1
105374313	2	1	0	3	1	2
101927992	0	0	0	0	0	0
101928022	0	0	0	1	1	1
105374154	0	0	0	0	0	0
107986141	0	2	0	0	1	0
107986142	1	0	1	2	0	0
9819	3574	2703	2411	4142	4651	3414
27230	29719	25921	26250	28538	32151	35539
83939	15277	13294	14706	14316	16945	19888
51714	12129	11310	10104	12672	17549	14439
131831	19	15	18	22	17	29
101928085	91	76	114	83	94	104
101928105	22	23	21	16	11	11
6478	6757	6450	5395	6955	7465	5729
105374155	6	16	3	8	17	6
646951	3	2	0	3	1	2
7401	0	0	0	0	0	0
116933	5	10	7	13	15	8
116931	7744	10294	7988	10956	14678	12736
29909	293	144	46	34	24	17
9934	813	761	356	947	2043	738
53836	5	2	3	5	6	4
53829	234	249	95	125	163	97
64805	18	11	12	12	13	9
285313	1512	1171	1802	1952	1812	3095
100847036	0	0	0	0	0	0
105374157	0	0	1	0	0	0
105374158	2	0	0	0	0	0
344752	0	0	0	1	0	0
101928142	0	0	0	0	0	0
201651	0	0	0	0	0	0
105374160	39	16	11	9	28	5
13	20	1	4	6	4	0
56670	3418	2915	2663	5329	5490	4752
105374159	0	0	0	1	1	0
107986047	0	0	0	0	0	0
101928166	33	32	34	33	39	49
4154	49086	41389	38977	51716	58037	59493
401093	997	914	845	891	985	975
105374162	159	106	142	201	186	177
645843	1	3	3	5	6	3
105374163	1	0	0	4	0	0
102724289	0	4	1	0	0	0
5028	9352	6952	5102	5845	5364	3160
5912	15867	14246	12792	14624	16958	13435
105374164	12	5	9	18	13	7
105374166	3	2	2	1	6	0
105374165	11	3	5	10	18	2
107986147	0	0	0	0	1	0
152118	0	0	0	1	0	1
100507524	0	0	2	1	0	1
26084	21	10	17	30	18	11
105374167	9	12	11	7	10	5
170506	10216	8140	7269	7283	7532	7786
344758	0	0	0	0	0	0
105374170	0	0	0	0	0	0
105374171	0	0	0	0	1	0
4311	45	56	26	62	98	50
101928190	0	0	0	0	0	0
100507537	1	1	0	0	0	0
105374172	0	0	0	0	0	0
23007	665	865	192	131	125	111
100874036	0	0	0	0	0	1
285315	506	429	399	288	286	337
9197	3901	3997	2963	3869	5078	3994
105374174	7	3	12	7	8	11
8833	21985	19630	17751	17319	17299	18183
7881	6468	5650	5193	3569	4367	4094
100874083	0	0	0	0	0	0
100874084	0	0	0	0	1	0
6747	18373	17430	14711	12671	17920	14371
100287227	200	219	296	323	564	532
25976	5766	6082	8221	9189	18273	17820
107986148	147	258	707	222	662	1265
730091	89	75	102	141	260	296
647033	1059	1085	896	681	657	778
389170	38	41	29	36	62	46
339894	2	0	0	2	1	1
105374177	0	0	0	1	2	2
100498859	1	1	2	2	4	6
57018	7340	5514	8884	7672	8462	10563
101928236	132	97	96	148	170	217
105374179	5	3	2	7	9	6
79674	269	240	155	170	214	76
5806	109	78	97	565	672	435
152078	31	37	14	28	43	35
6474	0	4	0	4	8	2
51319	3491	3277	3015	2867	3087	3493
110599565	0	0	2	1	0	0
100996447	241	258	228	202	239	298
4291	160	132	183	226	344	352
85476	9873	8858	8033	5353	5366	6405
56925	10101	9222	9075	14777	17390	13351
5918	627	807	213	274	440	96
112268457	12	13	8	19	14	5
100287290	235	177	81	252	252	106
64747	15987	15476	13913	14591	18983	16249
105374181	27	35	13	43	50	24
100505385	405	294	438	651	427	1013
654502	0	0	0	0	0	0
29970	458	312	476	725	471	1117
100500803	0	0	0	0	0	0
100874433	0	0	1	0	0	1
101928351	6	6	3	2	5	12
101928376	9	19	6	4	2	4
3592	41	21	39	24	12	19
730109	2	4	0	0	0	0
105374314	5	4	1	0	2	1
107986149	2	3	1	0	1	0
401097	622	800	526	387	442	393
100174949	2270	1814	1887	1859	1745	1893
57560	1341	1051	1167	1219	1185	1272
10051	30461	26198	21959	15099	12856	14141
406949	0	0	0	0	0	0
406951	0	0	0	0	0	0
286827	3964	3278	3136	2665	2419	2669
3840	16101	13402	13625	11948	13036	14782
677767	1	4	3	2	0	2
80117	0	0	1	0	0	2
151742	2066	1919	1850	2683	2820	2980
8706	734	636	653	630	612	836
105374186	8	1	1	0	5	1
51068	9476	8441	9058	7803	9397	11068
105374187	30	40	24	14	16	22
112268450	21	9	13	11	6	4
165679	1	0	0	0	0	1
107986150	0	0	0	0	0	0
101243545	18676	17478	19795	17355	20121	24434
131149	0	0	0	0	0	0
107986048	0	0	0	0	0	0
107986049	0	0	0	0	0	0
647107	0	0	0	0	0	0
105374188	0	0	0	0	0	1
102724419	0	0	0	0	0	0
100302148	0	0	0	0	0	0
105374189	0	0	0	0	0	0
105374190	1	0	0	0	0	0
105374191	0	0	0	0	0	0
107986151	0	0	0	0	0	0
104355289	0	0	0	0	3	0
107986050	0	0	0	0	0	0
6476	0	0	0	0	0	0
105374192	0	0	0	0	0	0
101928405	0	0	0	0	0	0
22865	0	0	0	1	0	0
103695433	0	0	0	0	0	0
590	0	0	0	0	1	1
105374194	0	0	0	0	0	0
105374193	0	3	0	0	0	0
105374195	0	0	0	0	0	0
105374196	2	0	0	0	0	0
79740	15	6	21	10	10	21
104310350	0	0	0	0	0	0
5276	3	1	2	7	1	1
105374197	0	0	1	0	1	0
151790	11	12	10	27	17	19
11235	9972	8859	9257	8649	10462	10151
5274	1995	1684	2724	1480	2616	1697
646168	0	3	3	1	3	0
107986152	461	264	450	305	338	340
27333	11939	9018	11673	8590	9062	9585
93556	9	2	1	7	3	6
693136	0	0	0	0	0	0
105374200	0	2	0	0	2	2
100507661	0	3	0	1	1	1
105374201	0	0	0	0	0	0
107986051	0	0	0	0	0	0
2122	1971	1637	1975	2807	3085	3047
105374206	0	0	0	0	0	0
105374205	3	1	1	1	2	6
7012	26	23	24	10	6	5
84517	332	363	252	190	149	184
100189318	1	1	0	1	4	0
55892	3879	3225	3639	3022	3066	4032
151827	1043	996	767	527	438	549
344657	22	19	9	12	11	14
79782	4	1	1	5	4	3
344658	1	1	1	0	0	0
100128164	1	8	5	5	1	6
7095	14173	11698	11793	11746	13385	14115
26996	846	713	687	926	1104	938
80012	5198	3621	4111	6733	6834	6685
105374209	3	1	5	8	6	4
5584	6413	5344	5339	4602	5267	5309
6498	2460	1672	2658	4400	5968	5998
5010	10	5	8	10	15	45
102465497	0	0	0	0	0	0
57709	0	0	1	0	2	1
101928583	1	0	1	0	0	0
105374211	0	0	0	0	0	0
200916	7924	7444	7464	4297	4176	5479
56648	1056	1133	842	836	1405	885
6514	0	0	0	1	0	0
23043	19633	17901	13305	25282	36789	21066
105374216	77	63	39	106	145	82
693154	0	0	0	0	0	0
102724479	231	231	160	178	199	150
5337	5784	4476	4458	3116	3320	2795
389177	0	0	0	0	0	0
100874219	0	0	0	0	0	0
105374218	0	0	0	0	0	0
105374217	0	0	0	0	1	1
64778	3108	2416	2403	6012	7571	5869
107986153	67	55	70	64	90	61
2693	7	0	2	0	3	1
8743	7955	8652	5336	8967	19583	11925
105374219	2	2	0	0	0	0
57552	1941	1793	1370	2097	3105	1814
1894	5451	4489	4134	3061	2748	2799
107986052	0	1	0	0	0	0
83893	4	7	1	1	1	0
105374221	0	0	0	0	0	0
105374220	0	0	0	0	0	0
105374224	0	7	3	1	5	3
22871	33	18	9	38	45	33
105374225	0	0	0	0	0	0
100874010	0	0	0	0	0	0
105374226	0	0	0	0	0	0
254827	68	41	58	164	138	116
107986027	4	0	2	4	0	0
100862679	0	0	0	0	0	0
100874244	0	0	0	0	1	0
100616395	0	0	0	0	0	0
100874245	0	0	0	0	0	0
102465858	0	0	0	0	0	0
105374230	0	0	0	0	0	0
100505547	2	1	1	1	2	4
105374229	0	0	0	0	0	0
101928684	0	1	0	0	0	0
79718	8865	7283	5840	7001	6971	7736
107986053	0	0	0	0	1	1
100820709	0	3	0	0	1	0
100505566	0	0	0	1	3	3
101928711	0	0	0	0	0	0
102724550	0	0	0	0	0	0
107986154	0	0	0	0	0	0
105374234	1	0	0	1	0	0
107986155	0	8	2	4	7	1
107986156	0	3	0	0	1	1
105374235	0	1	0	0	0	2
100874330	0	0	0	0	0	0
104797538	6	2	0	3	11	4
10242	3	1	4	10	8	3
64393	17786	12543	19672	24407	29996	35048
101928739	1	0	0	0	1	0
5290	8138	6591	6863	6032	7879	6881
27094	533	367	434	449	389	427
51193	5540	5272	5322	3844	3986	4796
55669	4861	3614	3902	3410	3141	3213
59345	13216	11806	9479	11313	12433	11040
107986157	0	2	0	0	0	1
86	11274	10396	9526	6001	5440	6842
57129	4901	4441	4173	3488	3963	4484
4711	7465	6959	6801	7076	8039	9351
107986158	155	141	140	135	156	156
8975	2492	2887	2025	1433	1315	1596
51555	12	6	2	4	5	7
101928790	0	0	0	0	0	0
100505609	0	0	0	0	0	0
101928856	1	4	0	1	4	4
151613	3087	2171	3020	2656	2561	3172
339829	188	41	136	138	75	92
101928882	0	0	0	0	0	0
105374240	9	7	5	12	13	14
8087	20517	17968	18707	24500	31587	32074
131118	3289	2982	2708	2476	3057	2822
347689	5	5	3	14	6	7
102724604	0	0	0	0	0	0
6657	0	0	0	0	0	0
100996490	0	0	0	0	0	0
105374242	0	0	0	0	0	0
105374243	0	0	0	0	0	0
401103	0	0	0	0	0	0
105374244	0	0	0	0	0	0
102724617	0	0	0	0	0	0
107986054	0	0	0	0	0	0
105374245	4	1	4	6	2	3
23200	19722	17079	16141	14837	18610	15336
54165	12351	9287	9811	5193	5117	4646
105374246	8	0	2	3	0	1
56922	5283	4974	5082	4629	5099	5875
105374247	0	0	2	3	1	1
27074	350	241	154	188	195	179
23101	693	459	522	638	656	600
84002	4664	3370	3607	3936	5160	4800
107986160	60	44	46	71	40	51
107986161	8	2	2	3	7	8
100505687	1068	793	692	645	617	597
109616971	0	2	1	0	1	1
109617007	10	10	6	16	1	6
89857	11914	9129	10750	13088	14350	15156
100874019	0	0	2	2	0	0
105374248	0	4	0	2	5	0
107986162	131	93	111	222	203	190
54800	3500	2234	3072	9109	8017	8469
55689	12188	8946	9658	12703	11973	12598
100874113	329	235	266	364	314	327
79929	502	504	506	292	316	395
55486	6213	5879	6307	5341	6121	7252
100616127	0	0	0	0	0	0
10057	7797	5529	7632	8692	7619	8998
100873982	0	0	1	1	0	2
200909	0	0	0	0	1	0
170572	2	0	0	0	0	0
105374249	27	35	42	27	31	25
106478970	0	0	0	0	0	0
285242	0	0	0	0	0	0
8893	8741	7654	7455	6537	6953	7802
1857	13382	10890	12289	9980	10676	10456
1173	48237	45640	41172	48075	62391	51619
55324	5018	4423	4027	5485	6487	6117
90113	6	6	8	8	8	10
100187716	1	1	1	0	0	1
10195	5001	4886	4302	3153	3319	3870
110599564	481	540	425	276	259	351
110599583	228	228	184	124	126	153
94032	22	19	22	10	10	10
9718	0	0	0	0	0	0
5708	33090	31445	26427	26704	31583	29373
1981	77188	70885	59648	46599	49272	47517
692107	1	1	3	2	1	1
131408	915	734	801	1155	1422	1221
1181	455	301	376	368	334	315
5437	4894	4520	4313	3276	3092	3702
7066	0	2	0	1	0	0
8646	0	5	2	3	1	1
105374250	0	0	0	0	0	0
105374251	0	0	1	0	1	1
100874079	0	0	0	0	0	0
2049	179	176	50	173	309	176
64110	5322	3854	5380	5173	5237	6677
107986163	36	21	21	43	32	49
101928992	0	0	1	0	0	0
105374253	0	0	0	0	0	0
23355	3601	3687	3190	4780	5689	6528
285382	283	489	106	317	692	152
339926	84	63	63	71	55	83
1962	1445	1356	1136	1308	1175	1418
100847054	0	0	0	1	0	0
9175	3001	2459	2547	2877	2902	3260
101929018	39	21	27	39	18	28
90407	3671	3760	3152	1561	1515	1612
105374254	16	9	13	16	21	12
200879	185	203	20	80	72	28
107986055	3	0	1	2	0	1
59343	6631	6243	6151	5944	6890	7345
10644	9902	8291	7944	11088	11057	13185
646600	3	5	2	1	0	3
100847078	0	0	0	0	0	0
6434	35377	31379	32617	21109	22313	27181
344887	95	28	65	126	96	95
2119	6056	4513	4909	4629	6190	4994
105374257	13	8	5	6	13	4
1608	1189	1439	435	561	627	321
107986164	0	0	0	0	0	0
253573	6	3	5	5	11	6
107986165	31	22	67	36	49	61
1427	107	57	74	89	62	64
55171	1869	1667	1417	1931	1866	1913
51726	10926	10580	9611	7690	9209	8840
197	1	3	0	0	0	0
26998	0	0	0	0	0	0
105374258	0	0	0	0	0	0
3273	0	0	0	0	0	0
3827	3	1	0	2	0	1
105374259	0	1	0	0	0	0
1974	28825	21840	27899	33300	38121	40474
619567	191	122	246	138	126	200
109617006	222	139	245	140	133	237
100302143	109	71	127	88	65	108
677847	193	137	225	155	124	211
6043	158	132	194	135	122	181
619568	134	99	162	111	138	131
5984	5092	4475	4525	2502	2067	2616
102724699	18	15	16	11	3	6
9370	8	3	4	3	1	4
100874095	9	2	5	4	5	1
6480	26581	21718	23134	25797	35821	26187
116832	973	778	859	649	676	780
101929106	0	0	0	0	1	0
132112	0	0	0	0	3	1
5648	5	6	0	5	11	7
105374260	0	0	0	1	1	0
101929130	2	0	1	1	2	1
64108	172	99	143	231	175	316
105374261	1	0	3	2	6	2
105374262	0	0	0	0	0	0
6750	0	0	0	0	0	0
344892	0	0	0	0	0	0
100131635	0	3	0	0	1	0
604	1262	860	471	929	1362	898
105374263	0	0	0	0	0	0
105374264	0	0	0	0	0	0
105374265	0	0	0	0	0	0
105374266	0	0	0	0	1	0
107986166	0	0	0	0	1	0
339929	73	66	47	99	97	95
4026	4540	3481	2308	2478	3091	2121
401105	0	0	0	0	2	1
100873917	0	0	0	2	2	2
407020	0	0	0	0	0	0
100874043	3	0	0	0	0	1
107986168	2	0	0	0	0	0
107986167	0	0	0	0	1	0
285386	1	2	1	5	7	4
100874027	1	5	0	0	2	0
105374270	0	0	0	0	0	0
107986169	0	0	0	0	1	0
8626	6	6	7	55	53	71
100126340	0	0	0	0	0	0
55214	94	67	51	206	272	194
101929152	0	0	1	1	1	0
107986170	0	0	0	0	0	0
9076	103	80	11	12	34	5
10686	209	309	238	467	938	507
131920	0	0	0	0	0	0
3556	5832	4830	4326	4353	5655	4609
105374272	0	0	0	0	0	0
647309	0	1	3	3	1	4
100170222	0	0	0	0	0	0
107986171	0	6	6	3	6	6
344901	3	7	1	3	5	3
106480738	1	0	1	1	1	1
257313	1	6	1	4	1	0
152137	7854	6669	5985	6773	8480	7224
103344926	0	0	1	0	0	0
152138	0	0	0	0	0	0
105374275	0	0	0	0	0	0
105374276	0	0	0	0	0	0
105374277	0	0	0	0	0	0
2257	26	41	27	51	116	32
100873986	0	0	0	0	0	0
100873987	0	0	0	0	0	0
107986028	0	0	0	0	0	0
107986056	0	0	0	1	0	0
151963	164	122	80	85	184	95
105374280	0	0	0	0	0	0
57110	7	28	7	8	28	4
84789	0	3	2	0	2	0
344905	0	0	0	1	1	0
100874218	0	0	0	0	0	0
84239	249	370	172	290	266	180
101929198	4	1	1	1	0	0
4976	16812	15553	14130	13283	15226	16323
100873941	382	379	301	301	362	372
102724808	37	59	31	30	47	30
105374282	0	0	0	0	0	0
105374283	0	0	0	0	0	0
105374284	0	0	0	0	0	0
105374285	11	6	2	1	0	2
105374287	1	4	5	1	2	3
105374286	3	3	1	1	1	0
647323	1	0	0	3	0	1
100128023	0	0	0	0	0	0
285389	4	3	3	0	1	2
102724877	0	0	0	0	0	0
3280	834	539	460	483	450	402
107986172	0	0	0	0	0	0
100505920	41	16	22	24	23	24
101929337	8	4	8	3	1	5
105374289	4	1	5	3	0	0
100131551	19	13	13	3	1	10
1370	0	0	0	0	1	0
131578	0	4	0	1	0	0
2814	1632	2953	121	87	103	16
79572	27487	23017	20517	11753	12577	11520
401106	75	71	44	34	23	26
100507297	261	265	291	208	226	260
93109	2670	2216	2388	2949	3286	2771
105374291	17	12	21	27	3	6
55341	8001	6391	5825	5476	5720	5742
131583	1857	1508	1477	2512	3011	3110
105374292	0	0	2	0	0	1
100507391	1	0	1	0	0	1
105374293	1	0	1	0	0	1
107986174	4	2	3	6	3	2
107986173	0	0	0	0	0	0
105374294	0	0	0	0	0	0
105374295	0	1	0	1	1	1
152002	5122	4505	4311	3116	2842	3369
100874528	0	0	0	0	0	0
100422926	0	0	0	0	0	0
101410543	81	48	69	115	117	154
105374296	20	8	15	16	11	9
23527	15761	12329	13906	18028	21379	21945
5504	4515	3823	4168	4291	5500	6047
347	20	4	14	26	30	24
107986029	2	1	3	3	4	1
105374298	154	85	151	130	94	95
105374297	11	9	16	17	6	9
727956	781	431	494	743	466	519
440993	119	65	122	107	98	138
693155	49	36	32	33	24	27
200958	40	31	83	75	69	87
4585	1	5	3	2	15	1
105374299	0	0	0	0	0	0
101929697	1	4	1	4	5	1
107984010	4	1	1	10	1	8
10188	7655	5985	7513	9233	9202	9158
102465977	1	0	1	1	1	1
100128262	381	241	432	553	598	550
727978	60	21	42	60	31	20
255812	1015	567	727	929	625	700
105374301	35	18	28	27	14	9
7037	196441	151852	187021	207573	173237	182990
401109	5	3	1	6	1	0
105374303	1	1	0	0	0	0
131540	38	23	4	31	35	5
105374304	17	4	8	26	22	14
200931	94	70	52	130	122	75
5130	12547	11133	9829	13518	16799	14827
255758	356	392	316	258	255	286
100534611	149	122	119	102	135	116
107986031	13	6	3	6	3	3
100874214	19	11	19	31	38	21
116211	11	7	9	30	40	17
26043	14022	10689	12252	16534	17313	18326
100874034	131	99	96	156	150	130
165918	5165	4218	3999	4442	4753	4211
105374306	35	49	65	36	39	50
105374307	0	0	0	0	0	0
255798	1	1	6	3	2	3
348793	1236	992	988	1120	962	1099
200933	5266	4329	3691	4227	4161	4089
101929769	2	2	2	4	11	1
375387	17286	14691	13169	16104	18027	16733
84984	870	699	825	963	1116	1118
54965	2988	2483	2611	2098	2041	2627
5062	32300	28179	26741	26881	30958	31264
205564	3759	2661	2802	3274	3189	2866
22916	12617	10532	10639	6424	6326	7803
100874001	401	362	304	196	240	245
152217	2215	1999	2192	1570	1733	2230
80235	440	372	365	325	320	313
4241	1046	832	738	1175	1511	835
100507057	92	76	62	69	111	46
1739	7121	6004	6340	6030	6045	6801
100616216	3	2	0	0	0	1
100507086	39	43	31	21	27	30
101926923	3	2	1	2	2	2
105374308	2	1	1	9	10	3
105374309	0	0	0	0	0	0
100129516	328	200	144	228	139	139
622	4096	4282	3180	2556	2568	2686
220729	553	535	566	510	624	600
107986175	53	19	25	44	16	24
112268458	123	55	78	86	31	39
9711	4759	3675	3745	3796	3969	4269
100126321	83	68	77	64	88	69
84248	14440	13428	14051	14481	17906	19937
84859	7222	5405	5832	8036	8281	8582
105374310	5	1	0	1	1	3
84223	523	436	490	668	626	685
6165	58843	52641	60223	59417	65431	84594
89782	504	391	344	431	413	345
100873947	41	24	25	37	33	22
348840	157	122	103	66	40	44
107986177	0	0	0	0	0	0
728262	558	247	316	524	269	260
105379426	6	2	6	4	6	8
101928669	49	39	41	45	39	49
101059949	1	0	1	0	1	1
107987361	2	2	3	1	2	3
152687	727	442	418	679	469	569
255403	1608	1230	1356	1268	1140	1342
642280	114	85	107	98	62	110
107986244	19	13	21	5	6	5
654254	41	36	46	43	46	45
105374336	9	8	7	37	43	45
7700	3175	1916	2289	2557	1626	2096
693156	1	2	0	0	2	1
79963	624	489	629	512	521	629
170960	3321	2571	3221	2992	3074	3989
54872	5506	3833	4637	5583	4917	5162
112441426	0	0	0	1	3	0
105374338	0	0	0	0	0	0
5158	1312	1093	1254	1736	1909	2090
101928521	3	4	7	5	4	0
521	4239	4025	3809	3360	3955	4043
4636	2829	2558	2456	2711	3061	2977
84179	457	436	461	597	728	613
107986245	2	0	0	0	0	0
10336	4660	3473	3757	3688	3236	3178
107986246	22	36	28	45	56	51
107986211	509	435	434	482	490	435
100129917	221	136	115	158	77	123
10815	7	5	8	10	12	8
105374339	0	2	0	1	3	0
105374340	5	2	2	0	3	3
2580	11670	9945	10316	11847	13307	12929
105374341	19	13	7	13	17	16
84286	1606	1445	1413	1287	1434	1295
1609	2660	2333	3124	2720	2911	3901
10861	362	294	250	328	248	259
3425	734	639	870	724	742	693
53834	584	561	682	517	589	822
105374343	0	0	0	0	0	0
285498	43	28	62	35	40	82
105374344	1	1	0	0	0	2
100379220	0	0	0	1	0	0
10417	30	23	26	50	42	54
100130872	79	59	57	191	288	230
101928548	0	0	2	7	9	1
285463	3990	3569	3470	3112	3221	3262
1487	15453	13631	13299	12152	12937	13150
92070	734	682	626	554	564	655
105374347	0	5	2	1	1	2
105374346	0	6	4	4	4	4
10296	7985	6965	6325	4839	4551	4806
57654	1714	1217	1303	1629	1508	1375
54729	0	0	0	0	0	0
105374348	0	0	0	0	0	0
152877	499	578	507	512	695	669
105374349	1	0	0	0	0	1
7884	15707	14006	13721	11417	11798	12310
92305	4316	4172	3851	5003	5572	5769
10460	21078	19180	18668	16551	15696	19847
112268460	1974	1775	1767	1644	1523	1875
2261	878	657	635	530	316	343
3954	10117	9079	7773	4897	4688	4907
7468	31276	26395	23971	20787	17958	18024
677770	52	49	39	11	26	22
7469	3913	3548	3305	4732	4805	5456
100126332	155	127	112	162	174	210
401115	1422	1532	1401	1440	1936	1468
339983	592	743	634	1367	1304	784
353497	207	181	164	204	186	180
79441	2724	2224	1911	2243	2051	1984
10608	7969	6700	8313	12067	14279	13896
100616358	166	114	178	286	320	322
57732	494	387	334	578	801	397
105374352	41	37	33	34	67	37
107986249	3	1	0	0	1	0
402160	7	3	3	7	7	1
105374353	4	4	3	3	1	4
107986250	42	32	31	34	24	32
6047	9371	8557	6900	9727	10907	9893
8603	6624	5307	5696	6746	7087	7089
79155	4575	4139	4120	5547	7032	6195
102723763	0	0	2	2	0	0
6452	8061	6078	6329	10764	11389	10134
118	30372	27139	26351	32316	39564	36668
10227	6439	5127	5617	5855	6360	6192
317648	1789	1568	1529	1221	1340	1434
8602	12595	11082	10367	8197	8024	9931
2868	345	469	351	753	977	763
100750326	3	1	2	6	3	2
3064	16237	14452	11761	14670	15971	16037
345222	637	385	497	750	583	789
6002	4156	2410	3178	5024	4505	4963
3083	6	1	2	17	5	16
105374354	0	1	0	0	0	0
285489	12	8	10	12	5	9
105374355	0	0	1	1	1	2
4043	11873	10515	10852	14103	17241	14116
285492	0	0	0	0	0	0
112268461	0	0	0	0	0	0
105374357	1	3	0	0	0	0
100133461	0	0	0	0	0	0
107986251	1	1	0	1	0	0
152	5	8	4	11	15	4
348926	227	264	232	110	86	171
105374358	5	3	5	4	2	5
105374359	1	0	1	1	2	1
101928217	3	6	5	4	3	3
107986252	1	1	0	1	0	1
133060	0	0	0	0	0	0
85013	2460	2116	2213	2300	2301	2833
55646	4438	4141	2929	2049	1800	1942
166793	621	425	381	548	414	439
112268462	0	0	0	0	0	0
27065	14	21	11	35	23	31
107986253	0	0	0	0	2	2
53407	2438	2295	2205	2242	2458	2608
104472519	0	0	0	1	0	0
107986254	3	2	3	2	12	4
100507266	115	71	105	81	57	82
101928237	8	8	7	12	17	14
109623454	1	1	1	0	1	1
101928279	14	4	3	15	7	8
103695434	0	0	1	0	0	0
4487	19	33	20	11	8	16
101928306	0	0	2	0	0	0
107986218	0	0	0	0	0	0
54360	6490	6256	8562	8193	8357	13538
107986256	12	6	24	32	28	42
55351	493	303	553	887	686	1209
105374362	2	0	0	2	0	0
10141	0	0	0	0	0	0
132884	74	51	87	87	84	193
2121	528	293	424	451	433	720
1400	67	28	33	37	27	41
389197	0	0	0	3	0	4
100616201	0	0	0	0	0	0
